movie,title,genres,year,Rating,RottenTomato
1260,M,Crime|Film-Noir|Thriller,1931,5,85
2648,Frankenstein,Drama|Horror|Sci-Fi,1931,3,56
3307,City Lights,Comedy|Drama|Romance,1931,6,100
5560,À nous la liberté (Freedom for Us),Comedy|Musical,1931,7,58
5599,Tabu: A Story of the South Seas,Drama|Romance,1931,3,97
7056,"Public Enemy, The",Action|Crime|Drama,1931,6,51
32280,The 3 Penny Opera,Comedy|Drama|Musical,1931,2,76
72683,Limit (Limite),Drama,1931,4,61
976,"Farewell to Arms, A",Romance|War,1931,8,94
1929,Grand Hotel,Drama|Romance,1931,4,64
2214,Number Seventeen (a.k.a. Number 17),Thriller,1931,6,52
2904,Rain,Drama,1931,4,63
7091,Horse Feathers,Comedy,1931,4,75
7881,White Zombie,Horror,1931,1,63
8044,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,1931,9,73
8507,Freaks,Crime|Drama|Horror,1931,9,77
25788,Scarface,Crime|Drama,1931,5,63
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo)",Comedy|Drama,1931,6,55
164979,"Women of '69, U",Documentary,1931,5,68
