movie,title,genres,year,Rating,RottenTomato
178,Love & Human Remains,Comedy|Drama,1993,3,59
307,Three Colors: Blue (Trois couleurs: Bleu),Drama,1993,4,56
320,Suture,Film-Noir|Thriller,1993,10,79
346,Backbeat,Drama|Musical,1993,7,93
410,Addams Family Values,Children|Comedy|Fantasy,1993,10,73
415,Another Stakeout,Comedy|Thriller,1993,5,99
418,Being Human,Drama,1993,7,79
419,"Beverly Hillbillies, The",Comedy,1993,9,64
426,Body Snatchers,Horror|Sci-Fi|Thriller,1993,6,86
427,Boxing Helena,Drama|Mystery|Romance|Thriller,1993,1,96
439,Dangerous Game,Drama,1993,6,75
440,Dave,Comedy|Romance,1993,3,90
442,Demolition Man,Action|Adventure|Sci-Fi,1993,3,59
444,Even Cowgirls Get the Blues,Comedy|Romance,1993,8,83
445,Fatal Instinct,Comedy,1993,5,76
446,Farewell My Concubine (Ba wang bie ji),Drama|Romance,1993,10,97
448,Fearless,Drama,1993,9,63
455,Free Willy,Adventure|Children|Drama,1993,5,91
457,"Fugitive, The",Thriller,1993,5,79
458,Geronimo: An American Legend,Drama|Western,1993,1,70
463,Guilty as Sin,Crime|Drama|Thriller,1993,1,71
464,Hard Target,Action|Adventure|Crime|Thriller,1993,3,71
466,Hot Shots! Part Deux,Action|Comedy|War,1993,7,80
469,"House of the Spirits, The",Drama|Romance,1993,8,100
477,What's Love Got to Do with It?,Drama|Musical,1993,3,79
479,Judgment Night,Action|Crime|Thriller,1993,7,86
480,Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1993,8,67
481,Kalifornia,Drama|Thriller,1993,2,93
483,King of the Hill,Drama,1993,3,82
485,Last Action Hero,Action|Adventure|Comedy|Fantasy,1993,4,81
489,Made in America,Comedy,1993,10,69
491,"Man Without a Face, The",Drama,1993,8,51
493,Menace II Society,Action|Crime|Drama,1993,1,65
497,Much Ado About Nothing,Comedy|Romance,1993,5,68
499,Mr. Wonderful,Comedy|Romance,1993,5,70
500,Mrs. Doubtfire,Comedy|Drama,1993,7,93
501,Naked,Drama,1993,3,54
508,Philadelphia,Drama,1993,10,88
509,"Piano, The",Drama|Romance,1993,2,63
517,Rising Sun,Action|Drama|Mystery,1993,5,51
524,Rudy,Drama,1993,4,84
527,Schindler's List,Drama|War,1993,10,70
540,Sliver,Thriller,1993,8,86
543,So I Married an Axe Murderer,Comedy|Romance|Thriller,1993,2,89
544,Striking Distance,Action|Crime,1993,4,61
551,"Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993,7,77
552,"Three Musketeers, The",Action|Adventure|Comedy|Romance,1993,2,70
553,Tombstone,Action|Drama|Western,1993,4,96
565,Cronos,Drama|Horror,1993,6,90
621,My Favorite Season,Drama,1993,5,89
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),Drama,1993,9,53
824,Kaspar Hauser,Drama|Mystery,1993,5,53
1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama,1993,4,96
1020,Cool Runnings,Comedy,1993,7,93
1265,Groundhog Day,Comedy|Fantasy|Romance,1993,1,77
1325,Amityville: A New Generation,Horror,1993,3,75
1440,Amos & Andrew,Comedy,1993,2,53
1441,Benny & Joon,Comedy|Romance,1993,7,84
2045,"Far Off Place, A",Adventure|Children|Drama|Romance,1993,9,90
2071,And the Band Played On,Drama,1993,10,50
2120,Needful Things,Drama|Horror,1993,3,79
2269,Indecent Proposal,Drama|Romance,1993,2,81
2552,My Boyfriend's Back,Comedy,1993,3,52
2803,"Pelican Brief, The",Crime|Drama|Mystery|Romance|Thriller,1993,8,77
2875,Sommersby,Drama|Mystery|Romance,1993,8,79
3020,Falling Down,Action|Drama,1993,8,61
3165,Boiling Point,Action|Drama,1993,7,96
3400,We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy,1993,4,93
3440,Teenage Mutant Ninja Turtles III,Action|Adventure|Children|Comedy|Fantasy,1993,3,63
3466,Heart and Souls,Comedy|Fantasy,1993,7,84
3761,"Blood In, Blood Out",Action|Crime|Drama|Thriller,1993,9,73
4067,Untamed Heart,Drama|Romance,1993,1,86
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau),Action|Comedy,1993,6,66
5452,Look Who's Talking Now,Children|Comedy|Romance,1993,8,58
5962,Body of Evidence,Drama|Thriller,1993,8,61
6166,Dennis the Menace,Comedy,1993,1,50
6204,"Meteor Man, The",Comedy,1993,5,58
6233,Born Yesterday,Comedy|Romance,1993,6,68
6794,Beethoven's 2nd,Children|Comedy,1993,10,69
6822,"Ballad of Little Jo, The",Drama|Western,1993,8,74
7108,Crime Story (Zhong an zu),Action|Crime|Drama,1993,10,54
7192,Only the Strong,Action,1993,7,94
7782,Sniper,Action|Drama,1993,10,63
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action|Comedy,1993,2,66
8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,1993,9,53
8268,Point of No Return,Action|Thriller,1993,3,69
9005,Fire in the Sky,Drama|Mystery|Sci-Fi,1993,2,60
26812,Barbarians at the Gate,Drama,1993,7,87
26840,Sonatine (Sonachine),Action|Comedy|Crime|Drama,1993,6,50
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng),Action|Adventure|Comedy|Drama,1993,5,72
26843,Three of Hearts,Comedy|Romance,1993,1,68
32153,Once Upon a Forest,Adventure|Animation|Children|Fantasy,1993,10,71
59447,Fiorile,Drama,1993,10,67
92424,Dottie Gets Spanked,Drama,1993,1,91
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),Action|Adventure|Animation,1993,4,92
102217,Bill Hicks: Revelations,Comedy,1993,9,84
53,Lamerica,Adventure|Drama,1993,4,79
58,"Postman, The (Postino, Il)",Comedy|Drama|Romance,1993,8,88
123,Chungking Express (Chung Hing sam lam),Drama|Mystery|Romance,1993,5,86
211,"Browning Version, The",Drama,1993,7,67
