movie,title,genres,year,Rating,RottenTomato
596,Pinocchio,Animation|Children|Fantasy|Musical,1940,10,54
941,"Mark of Zorro, The",Adventure,1940,5,62
3095,"Grapes of Wrath, The",Drama,1940,9,89
3929,"Bank Dick, The",Comedy,1940,2,89
7219,They Drive by Night,Drama,1940,9,83
8712,My Favorite Wife,Comedy|Romance,1940,6,61
25865,"Letter, The",Drama|Film-Noir,1940,6,84
32844,Waterloo Bridge,Drama|Romance|War,1940,6,52
37211,Go West,Comedy|Musical|Western,1940,6,83
913,"Maltese Falcon, The",Film-Noir|Mystery,1940,3,63
2654,"Wolf Man, The",Drama|Fantasy|Horror,1940,2,90
2935,"Lady Eve, The",Comedy|Romance,1940,1,55
5234,Road to Zanzibar,Comedy,1940,4,58
7833,Shadow of the Thin Man,Comedy|Crime|Mystery,1940,8,55
31116,Sergeant York,Drama|War,1940,4,53
