movie,title,genres,year,Rating,RottenTomato
674,Barbarella,Adventure|Comedy|Sci-Fi,1968,5,88
702,Faces,Drama,1968,4,67
924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,1968,1,94
1023,Winnie the Pooh and the Blustery Day,Animation|Children|Musical,1968,8,71
1951,Oliver!,Drama|Musical,1968,9,95
2285,If....,Drama,1968,4,63
2300,"Producers, The",Comedy,1968,10,77
2529,Planet of the Apes,Action|Drama|Sci-Fi,1968,5,63
2764,"Thomas Crown Affair, The",Crime|Drama|Romance|Thriller,1968,7,67
3143,Hell in the Pacific,Drama|War,1968,3,72
3507,"Odd Couple, The",Comedy,1968,7,70
3668,Romeo and Juliet,Drama|Romance,1968,1,72
4281,Candy,Comedy,1968,3,93
6826,"Shakiest Gun in the West, The",Comedy|Western,1968,6,95
7076,Bullitt,Action|Crime|Drama|Thriller,1968,7,57
7247,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,1968,8,60
7936,Shame (Skammen),Drama|War,1968,2,50
7979,Monterey Pop,Documentary|Musical,1968,2,63
8147,Charly,Drama|Sci-Fi,1968,5,64
8267,Signs of Life (Lebenszeichen),Drama,1968,5,95
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby)",Comedy|Horror,1968,5,90
26188,"Heart Is a Lonely Hunter, The",Drama,1968,5,50
26198,"Yours, Mine and Ours",Children|Comedy,1968,4,76
57418,"Rachel, Rachel",Drama|Romance,1968,5,79
599,"Wild Bunch, The",Adventure|Western,1968,7,100
1010,"Love Bug, The",Children|Comedy,1968,8,91
1304,Butch Cassidy and the Sundance Kid,Action|Western,1968,9,83
1952,Midnight Cowboy,Drama,1968,6,62
2040,"Computer Wore Tennis Shoes, The",Children|Comedy,1968,4,56
3011,"They Shoot Horses, Don't They?",Drama,1968,7,78
3168,Easy Rider,Adventure|Drama,1968,4,53
3494,True Grit,Adventure|Drama|Western,1968,1,75
4282,Fellini Satyricon,Drama|Fantasy,1968,1,75
5354,Cactus Flower,Comedy,1968,6,63
6245,Sweet Charity,Comedy|Drama|Musical|Romance,1968,10,96
7110,Blind Beast (Môjuu),Drama|Thriller,1968,10,90
7774,My Side of the Mountain,Adventure|Children,1968,3,86
8039,Support Your Local Sheriff!,Comedy|Western,1968,5,52
8191,Anne of the Thousand Days,Drama,1968,7,55
8388,Ring of Bright Water,Comedy|Drama,1968,8,73
8754,"Prime of Miss Jean Brodie, The",Drama,1968,4,76
8797,Salesman,Documentary,1968,9,59
26150,Andrei Rublev (Andrey Rublyov),Drama|War,1968,6,85
26208,My Night At Maud's (Ma Nuit Chez Maud),Comedy|Drama|Romance,1968,6,52
54220,"Sterile Cuckoo, The",Comedy|Drama,1968,8,61
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro),Drama|Western,1968,3,88
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod),Comedy|Crime|Romance,1968,9,85
114082,Bambi Meets Godzilla,Animation|Comedy,1968,2,97
