movie,title,genres,year,Rating,RottenTomato
858,"Godfather, The",Crime|Drama,1972,9,69
1082,"Candidate, The",Drama,1972,9,91
2013,"Poseidon Adventure, The",Action|Adventure|Drama,1972,6,65
2361,Pink Flamingos,Comedy,1972,2,86
3490,Horror Express,Horror,1972,10,52
3757,Asylum,Horror,1972,6,66
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",Action|Crime,1972,2,57
5275,Boxcar Bertha,Drama,1972,1,92
5353,Butterflies Are Free,Comedy|Drama,1972,7,71
5410,Silent Running,Drama|Sci-Fi,1972,3,52
5986,Fat City,Drama,1972,5,71
7008,Last Tango in Paris (Ultimo tango a Parigi),Drama|Romance,1972,10,58
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Adventure|Drama,1972,5,80
7922,"Valachi Papers,The",Crime|Drama,1972,5,93
8016,"Getaway, The",Action|Crime|Drama|Thriller,1972,1,85
8544,"Now You See Him, Now You Don't",Comedy|Sci-Fi,1972,6,77
8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,1972,9,66
26265,Dr. Phibes Rises Again,Adventure|Comedy|Horror|Romance,1972,6,79
26268,The Tall Blond Man with One Black Shoe,Comedy|Mystery,1972,4,55
26271,Lady Sings the Blues,Drama|Musical,1972,4,82
34583,Prime Cut,Action|Crime|Drama,1972,9,50
51380,"Canterbury Tales, The (I racconti di Canterbury)",Comedy|Drama,1972,8,67
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma),Action|Drama,1972,10,55
74727,Gentlemen of Fortune (Dzhentlmeny udachi),Comedy|Crime|Drama|Mystery,1972,7,84
87884,Savage Messiah,Drama,1972,6,90
1234,"Sting, The",Comedy|Crime,1972,8,80
2009,Soylent Green,Drama|Mystery|Sci-Fi|Thriller,1972,1,89
2511,"Long Goodbye, The",Crime|Film-Noir,1972,7,78
2527,Westworld,Action|Sci-Fi|Thriller|Western,1972,4,84
2921,High Plains Drifter,Western,1972,10,67
3194,"Way We Were, The",Drama|Romance,1972,8,100
3198,Papillon,Crime|Drama,1972,8,61
3682,Magnum Force,Action|Crime|Drama|Thriller,1972,6,59
3733,"Paper Chase, The",Drama,1972,10,97
3735,Serpico,Crime|Drama,1972,2,81
4754,"Wicker Man, The",Drama|Horror|Mystery|Thriller,1972,10,63
5105,Don't Look Now,Drama|Horror|Thriller,1972,6,58
6051,"Harder They Come, The",Action|Crime|Drama,1972,9,79
6230,Bang the Drum Slowly,Drama,1972,1,60
6395,"Crazies, The (a.k.a. Code Name: Trixie)",Action|Drama|Horror|Sci-Fi|Thriller,1972,6,89
6585,White Lightning,Action|Crime|Drama,1972,5,79
7060,Jesus Christ Superstar,Drama|Musical,1972,1,54
8207,"Day of the Jackal, The",Crime|Thriller,1972,3,76
26302,Scarecrow,Drama,1972,7,78
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein),Drama|Horror|Sci-Fi,1972,10,85
31923,"Three Musketeers, The",Action|Adventure|Comedy,1972,2,57
32632,Electra Glide in Blue,Action|Crime,1972,10,85
45942,"Mother and the Whore, The (Maman et la putain, La)",Drama,1972,7,59
66246,Numbskull Emptybrook (Uuno Turhapuro),Comedy,1972,7,81
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu),Adventure|Comedy,1972,6,82
