movie,title,genres,year,Rating,RottenTomato
2820,Hamlet,Drama,1964,7,64
2863,"Hard Day's Night, A",Adventure|Comedy|Musical,1964,7,99
2947,Goldfinger,Action|Adventure|Thriller,1964,6,69
3245,I Am Cuba (Soy Cuba/Ya Kuba),Drama,1964,9,56
3351,Two Thousand Maniacs!,Horror,1964,6,74
3789,"Pawnbroker, The",Drama,1964,7,76
3922,Bikini Beach,Comedy,1964,7,55
4795,Father Goose,Adventure|Comedy|Romance|War,1964,4,71
5651,"Incredible Mr. Limpet, The",Animation|Comedy|War,1964,4,55
6522,Man's Favorite Sport?,Comedy,1964,7,65
7073,"Shot in the Dark, A",Comedy|Crime|Mystery,1964,4,67
7085,Send Me No Flowers,Comedy|Romance,1964,10,100
26111,Becket,Drama,1964,10,94
26116,"Hush... Hush, Sweet Charlotte",Horror|Thriller,1964,2,92
26117,"Killers, The",Action|Crime|Drama|Film-Noir|Thriller,1964,2,95
26122,Onibaba,Drama|Horror|War,1964,8,83
30783,Blood and Black Lace (Sei donne per l'assassino),Horror|Thriller,1964,6,59
71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol)",Adventure|Crime|Drama|Western,1964,4,72
73854,"Rudolph, the Red-Nosed Reindeer",Adventure|Animation|Children|Fantasy|Musical,1964,6,70
83829,Scorpio Rising,(no genres listed),1964,10,89
390,Faster Pussycat! Kill! Kill!,Action|Crime|Drama,1964,7,60
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution)",Drama|Mystery|Romance|Sci-Fi|Thriller,1964,5,59
1083,"Great Race, The",Comedy|Musical,1964,5,52
2067,Doctor Zhivago,Drama|Romance|War,1964,8,86
2783,"Tomb of Ligeia, The",Horror,1964,7,70
2856,I Saw What You Did,Thriller,1964,5,65
3873,Cat Ballou,Comedy|Western,1964,9,79
4339,Von Ryan's Express,Action|Adventure|Drama|War,1964,1,69
4394,Beach Blanket Bingo,Comedy|Musical,1964,6,85
4806,"Shop on Main Street, The (Obchod na korze)",Drama,1964,3,97
6178,"Patch of Blue, A",Drama|Romance,1964,1,96
6416,King Rat,Drama|War,1964,9,95
7067,Juliet of the Spirits (Giulietta degli spiriti),Comedy|Drama|Fantasy|Romance,1964,5,61
7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1964,9,80
7748,Pierrot le fou,Crime|Drama,1964,5,71
26133,"Charlie Brown Christmas, A",Animation|Children|Comedy,1964,6,61
40833,"Fists in the Pocket (Pugni in tasca, I)",Drama,1964,4,91
98473,"Sleeping Car Murder, The (Compartiment tueurs)",Drama|Mystery|Thriller,1964,7,74
