movie,title,genres,year,Rating,RottenTomato
912,Casablanca,Drama|Romance,1942,1,85
2018,Bambi,Animation|Children|Drama,1942,10,78
2204,Saboteur,Mystery|Thriller,1942,10,96
2937,"Palm Beach Story, The",Comedy,1942,9,90
3628,Flying Tigers,Action|Drama|Romance|War,1942,6,50
4920,"Now, Voyager",Drama|Romance,1942,10,55
5231,Road to Morocco,Comedy,1942,6,52
6228,"Talk of the Town, The",Comedy|Romance|Thriller,1942,2,97
7583,In This Our Life,Drama,1942,6,96
7584,Woman of the Year,Comedy|Romance,1942,6,85
7713,Cat People,Drama|Horror|Romance|Thriller,1942,6,61
8336,"Major and the Minor, The",Comedy|Romance,1942,6,99
8422,Kings Row,Drama|Romance,1942,7,99
8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,1942,1,74
2203,Shadow of a Doubt,Crime|Drama|Thriller,1942,4,54
3377,Hangmen Also Die!,Drama|War,1942,9,50
5001,Sahara,Action|Drama|War,1942,5,89
6477,"Song of Bernadette, The",Drama,1942,3,60
8612,Lassie Come Home,Adventure|Children|Drama,1942,3,76
8700,Destination Tokyo,Adventure|War,1942,3,99
45679,"Seventh Victim, The",Drama|Film-Noir|Horror|Mystery,1942,1,59
47493,Cabin in the Sky,Fantasy|Musical,1942,6,94
77435,This Is the Army,Comedy|Musical|War,1942,1,82
