movie,title,genres,year,Rating,RottenTomato
1225,Amadeus,Drama,1984,5,79
1240,"Terminator, The",Action|Sci-Fi|Thriller,1984,8,62
1288,This Is Spinal Tap,Comedy,1984,1,79
1299,"Killing Fields, The",Drama|War,1984,6,55
1305,"Paris, Texas",Drama|Romance,1984,7,94
1965,Repo Man,Comedy|Sci-Fi,1984,8,71
2003,Gremlins,Comedy|Horror,1984,10,52
2100,Splash,Comedy|Fantasy|Romance,1984,5,66
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984,8,53
2259,Blame It on Rio,Comedy|Romance,1984,5,64
2311,2010: The Year We Make Contact,Sci-Fi,1984,3,71
2347,"Pope of Greenwich Village, The",Drama,1984,3,70
2397,Mass Appeal,Drama,1984,10,64
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,1984,8,70
2420,"Karate Kid, The",Drama,1984,8,68
2716,Ghostbusters (a.k.a. Ghost Busters),Action|Comedy|Sci-Fi,1984,4,50
3041,Meatballs Part II,Comedy,1984,10,71
3098,"Natural, The",Drama,1984,10,93
3109,"River, The",Drama,1984,3,98
3110,Country,Drama,1984,7,98
3441,Red Dawn,Action|Drama|War,1984,10,63
3699,Starman,Adventure|Drama|Romance|Sci-Fi,1984,8,77
3700,"Brother from Another Planet, The",Drama|Sci-Fi,1984,4,97
3770,Dreamscape,Horror|Sci-Fi|Thriller,1984,5,69
3877,Supergirl,Action|Adventure|Fantasy,1984,5,91
3925,Stranger Than Paradise,Comedy|Drama,1984,9,68
3937,Runaway,Sci-Fi|Thriller,1984,5,95
4085,Beverly Hills Cop,Action|Comedy|Crime|Drama,1984,2,72
4397,Cannonball Run II,Action|Comedy,1984,9,66
4692,"Hotel New Hampshire, The",Drama,1984,1,67
4971,Moscow on the Hudson,Comedy|Drama,1984,7,66
5040,Conan the Destroyer,Action|Adventure|Fantasy,1984,7,93
5061,Mrs. Soffel,Drama|Romance,1984,9,66
5277,"Evil That Men Do, The",Action|Thriller,1984,5,89
5344,Thief of Hearts,Drama|Thriller,1984,10,62
5428,Cheech & Chong's The Corsican Brothers,Comedy,1984,4,95
5500,Top Secret!,Comedy,1984,8,51
5568,Johnny Dangerously,Comedy,1984,9,53
6348,Breakin' 2: Electric Boogaloo,Musical,1984,6,93
6349,Breakin',Drama|Musical,1984,9,91
6814,City Heat,Action|Comedy,1984,10,74
7087,"Passage to India, A",Adventure|Drama,1984,7,53
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Adventure|Animation|Drama|Fantasy|Sci-Fi,1984,4,67
7616,Body Double,Mystery|Thriller,1984,1,60
8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,1984,1,96
8610,All of Me,Comedy|Fantasy,1984,5,50
26472,"Norte, El",Adventure|Drama,1984,7,51
26494,Suburbia,Drama,1984,3,88
