movie,title,genres,year,Rating,RottenTomato
111,Taxi Driver,Crime|Drama|Thriller,1976,5,87
495,In the Realm of the Senses (Ai no corrida),Drama,1976,8,73
1345,Carrie,Drama|Fantasy|Horror|Thriller,1976,1,82
1954,Rocky,Drama,1976,3,68
2177,Family Plot,Comedy|Thriller,1976,5,79
2367,King Kong,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,8,53
2528,Logan's Run,Action|Adventure|Sci-Fi,1976,3,50
3508,"Outlaw Josey Wales, The",Action|Adventure|Drama|Thriller|Western,1976,3,68
4710,"Shootist, The",Drama|Western,1976,6,97
5021,Murder by Death,Comedy|Crime|Mystery|Thriller,1976,8,56
5490,The Big Bus,Action|Comedy,1976,5,50
6530,"Tenant, The (Locataire, Le)",Drama|Horror|Mystery|Thriller,1976,2,65
7334,"Front, The",Comedy|Drama,1976,2,52
7935,Face to Face (Ansikte mot ansikte),Drama|Fantasy|Horror|Mystery,1976,2,76
8927,Cannonball,Action|Comedy|Drama,1976,6,62
8999,"That's Entertainment, Part II",Documentary,1976,8,78
31284,"Star Is Born, A",Drama|Musical|Romance,1976,6,77
32797,Satan's Brew (Satansbraten),Comedy|Drama,1976,9,55
47152,Cria Cuervos,Drama,1976,10,80
104662,"First Nudie Musical, The",Comedy|Musical,1976,5,99
105763,Bloodsucking Freaks,Horror,1976,7,96
1230,Annie Hall,Comedy|Romance,1976,5,55
1998,Exorcist II: The Heretic,Horror,1976,10,95
2014,Freaky Friday,Children|Comedy|Fantasy,1976,8,88
2522,Airport '77,Drama,1976,3,64
2923,Handle with Care (a.k.a. Citizen's Band),Comedy,1976,1,88
3244,"Goodbye Girl, The",Comedy|Romance,1976,9,76
3471,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi,1976,6,95
3635,"Spy Who Loved Me, The",Action|Adventure|Thriller,1976,2,74
3807,Sinbad and the Eye of the Tiger,Adventure|Fantasy,1976,6,94
4810,I Never Promised You a Rose Garden,Drama,1976,10,88
4911,Jabberwocky,Adventure|Comedy|Fantasy,1976,4,62
4928,That Obscure Object of Desire (Cet obscur objet du désir),Drama,1976,4,90
4947,"Gauntlet, The",Action,1976,1,65
5121,Stroszek,Comedy|Drama,1976,5,100
5214,"Oh, God!",Comedy|Fantasy,1976,5,100
5247,Smokey and the Bandit,Action|Comedy,1976,2,93
5292,Slap Shot,Comedy,1976,7,64
5588,"Hills Have Eyes, The",Horror,1976,2,94
6234,Equus,Drama|Mystery,1976,5,81
7095,Looking for Mr. Goodbar,Drama,1976,8,99
7492,Martin,Drama|Horror,1976,10,53
26386,High Anxiety,Comedy|Thriller,1976,2,68
31150,Wizards,Animation|Fantasy|Sci-Fi|War,1976,6,56
50641,House (Hausu),Comedy|Fantasy|Horror,1976,7,99
69849,Roots,Drama|War,1976,1,88
71180,Padre padrone,Drama,1976,10,82
78967,"Island of Dr. Moreau, The",Adventure|Fantasy|Horror|Romance|Sci-Fi|Thriller,1976,8,56
121126,The Car,Horror|Mystery|Thriller,1976,2,52
