movie,title,genres,year,Rating,RottenTomato
1963,Take the Money and Run,Comedy|Crime,1969,2,89
3633,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller,1969,6,76
3806,Mackenna's Gold,Western,1969,1,62
4709,Paint Your Wagon,Comedy|Musical|Western,1969,4,80
5000,Medium Cool,Drama|Romance,1969,10,63
5475,Z,Drama|Mystery|Thriller,1969,6,51
6247,Women in Love,Drama|Romance,1969,4,99
6732,"Hello, Dolly!",Comedy|Musical|Romance,1969,3,63
6893,"Italian Job, The",Action|Comedy|Crime,1969,3,82
8571,Bob & Carol & Ted & Alice,Comedy|Drama,1969,2,73
8725,"Goodbye, Columbus",Comedy|Drama|Romance,1969,10,92
26199,Alice's Restaurant,Comedy|Drama,1969,6,81
32853,"Sorrow and the Pity, The (Le chagrin et la pitié)",Documentary|War,1969,4,88
46855,Army of Shadows (L'armée des ombres),Action|Drama|Thriller|War,1969,9,55
59834,100 Rifles,Adventure|War|Western,1969,10,66
111505,"Love God?, The",Comedy,1969,2,74
616,"Aristocats, The",Animation|Children,1969,5,92
1272,Patton,Drama|War,1969,8,97
2520,Airport,Drama,1969,8,71
2925,"Conformist, The (Conformista, Il)",Drama,1969,10,62
3037,Little Big Man,Western,1969,5,60
4296,Love Story,Drama|Romance,1969,5,77
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",Drama,1969,2,54
4712,"Wild Child, The (Enfant sauvage, L')",Drama,1969,1,91
4972,"Owl and the Pussycat, The",Comedy,1969,10,81
5060,M*A*S*H (a.k.a. MASH),Comedy|Drama|War,1969,2,98
6470,Chisum,Western,1969,8,84
6528,Start the Revolution Without Me,Comedy,1969,5,61
7250,"Out of Towners, The",Comedy,1969,5,61
7484,Gimme Shelter,Documentary,1969,6,89
7836,Woodstock,Documentary|Musical,1969,2,65
7958,Bloody Mama,Crime|Drama,1969,1,98
8196,Beyond the Valley of the Dolls,Comedy|Horror,1969,9,79
26229,"Landlord, The",Comedy|Drama,1969,6,60
26231,Performance,Crime|Drama|Thriller,1969,10,57
