movie,title,genres,year,Rating,RottenTomato
923,Citizen Kane,Drama|Mystery,1941,4,59
956,Penny Serenade,Drama|Romance,1941,5,94
973,Meet John Doe,Comedy|Drama,1941,10,92
1029,Dumbo,Animation|Children|Drama|Musical,1941,6,51
1935,How Green Was My Valley,Drama|Musical|Romance,1941,3,62
2205,Mr. & Mrs. Smith,Comedy|Romance,1941,10,79
2206,Suspicion,Film-Noir|Mystery|Thriller,1941,3,87
2936,Sullivan's Travels,Adventure|Comedy|Romance,1941,10,81
4801,"Little Foxes, The",Drama,1941,4,74
7208,Dr. Jekyll and Mr. Hyde,Drama|Horror,1941,4,62
7216,High Sierra,Crime|Drama|Film-Noir|Thriller,1941,10,51
25868,Ball of Fire,Comedy|Romance,1941,10,54
25874,Never Give a Sucker an Even Break,Comedy|Musical,1941,7,84
32882,"Big Store, The",Comedy|Musical,1941,4,68
42681,49th Parallel,Adventure|Drama|Thriller|War,1941,8,95
946,To Be or Not to Be,Comedy|Drama|War,1941,10,72
1936,Mrs. Miniver,Drama|War,1941,10,90
2638,"Mummy's Tomb, The",Horror,1941,7,62
2650,"Ghost of Frankenstein, The",Horror,1941,8,89
3061,Holiday Inn,Comedy|Musical,1941,8,78
5177,"Magnificent Ambersons, The",Drama|Romance,1941,1,93
5644,"Pride of the Yankees, The",Drama,1941,2,65
6743,Jungle Book,Adventure|Fantasy,1941,8,81
6856,Yankee Doodle Dandy,Drama|Musical,1941,7,80
8331,"Man Who Came to Dinner, The",Comedy,1941,3,72
8765,This Gun for Hire,Crime|Film-Noir|Thriller,1941,3,93
25886,Random Harvest,Drama|Romance,1941,1,56
45179,"Glass Key, The",Crime|Drama|Film-Noir|Mystery,1941,1,78
71525,A-Haunting We Will Go,Comedy,1941,10,72
