movie,title,genres,year,Rating,RottenTomato
909,"Apartment, The",Comedy|Drama|Romance,1960,3,69
1014,Pollyanna,Children|Comedy|Drama,1960,3,63
1017,Swiss Family Robinson,Adventure|Children,1960,10,51
2488,Peeping Tom,Drama|Horror|Thriller,1960,6,75
2728,Spartacus,Action|Drama|Romance|War,1960,3,88
3469,Inherit the Wind,Drama,1960,6,76
4190,Elmer Gantry,Drama,1960,6,53
4403,"Fall of the House of Usher, The (House of Usher)",Horror,1960,7,79
4792,13 Ghosts,Horror,1960,7,74
4914,Breathless (À bout de souffle),Crime|Drama|Romance,1960,2,79
4954,Ocean's Eleven (a.k.a. Ocean's 11),Comedy|Crime,1960,3,56
5799,Exodus,Drama|Romance|War,1960,10,83
7135,Shoot the Piano Player (Tirez sur le pianiste),Crime|Drama|Romance|Thriller,1960,6,100
7818,School For Scoundrels,Comedy,1960,3,50
7820,"Virgin Spring, The (Jungfrukällan)",Crime|Drama,1960,9,69
8154,"Dolce Vita, La",Drama,1960,5,90
8189,Zazie dans le métro,Comedy,1960,8,99
8195,"Avventura, L' (Adventure, The)",Drama|Mystery|Romance,1960,5,93
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,1960,9,68
8745,"World of Suzie Wong, The",Drama|Romance,1960,7,82
70188,Wild River,Drama|Romance,1960,1,56
74089,Peter Pan,Children|Fantasy|Musical,1960,3,74
902,Breakfast at Tiffany's,Drama|Romance,1960,2,64
2017,Babes in Toyland,Children|Fantasy|Musical,1960,7,57
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure|Animation|Children,1960,1,57
2782,Pit and the Pendulum,Horror,1960,10,58
3030,Yojimbo,Action|Adventure,1960,1,85
3600,Blue Hawaii,Comedy|Musical,1960,6,61
3654,"Guns of Navarone, The",Action|Adventure|Drama|War,1960,8,79
5227,Barabbas,Adventure|Drama,1960,2,54
5830,Mysterious Island,Adventure|Sci-Fi,1960,2,95
6073,Victim,Crime|Drama,1960,4,61
6777,Judgment at Nuremberg,Drama,1960,2,84
7068,Last Year at Marienbad (L'Année dernière à Marienbad),Drama|Mystery|Romance,1960,1,59
8385,Lover Come Back,Comedy|Romance,1960,3,67
63629,Fanny,Drama|Romance,1960,3,90
86864,Mothra (Mosura),Adventure|Fantasy|Sci-Fi,1960,5,100
116012,The Young Savages,Crime|Drama,1960,4,83
