movie,title,genres,year,Rating,RottenTomato
921,My Favorite Year,Comedy,1982,4,90
1081,Victor/Victoria,Comedy|Musical|Romance,1982,9,96
1096,Sophie's Choice,Drama,1982,6,67
1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi,1982,1,62
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,1982,3,91
1293,Gandhi,Drama,1982,7,64
1298,Pink Floyd: The Wall,Drama|Musical,1982,6,53
1346,Cat People,Drama|Fantasy|Horror,1982,7,59
1374,Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi|Thriller,1982,6,70
1381,Grease 2,Comedy|Musical|Romance,1982,2,92
2105,Tron,Action|Adventure|Sci-Fi,1982,10,92
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982,4,57
2288,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982,5,53
2518,Night Shift,Comedy,1982,6,91
2668,Swamp Thing,Horror|Sci-Fi,1982,9,56
2757,Frances,Drama,1982,5,88
2919,"Year of Living Dangerously, The",Drama|Romance|War,1982,10,62
2970,Fitzcarraldo,Adventure|Drama,1982,7,81
3016,Creepshow,Horror,1982,5,66
3068,"Verdict, The",Drama|Mystery,1982,6,56
3210,Fast Times at Ridgemont High,Comedy|Drama|Romance,1982,6,68
3221,"Draughtsman's Contract, The",Drama,1982,2,62
3313,Class Reunion,Comedy,1982,2,91
3431,Death Wish 2,Action|Drama,1982,6,51
3938,"Slumber Party Massacre, The",Horror,1982,4,56
4041,"Officer and a Gentleman, An",Drama|Romance,1982,6,78
4697,Basket Case,Comedy|Horror,1982,5,94
5049,48 Hrs.,Action|Comedy|Crime|Drama,1982,6,78
5288,"Atomic Cafe, The",Documentary|War,1982,2,80
5918,Alone in the Dark,Horror,1982,8,81
5923,Author! Author!,Comedy|Drama,1982,3,68
5927,"Best Little Whorehouse in Texas, The",Comedy|Drama|Musical|Romance,1982,3,56
5932,Burden of Dreams,Documentary,1982,4,83
5938,Deathtrap,Comedy|Crime|Mystery|Thriller,1982,3,77
5940,Eating Raoul,Comedy,1982,9,67
6078,Firefox,Action|Sci-Fi|Thriller,1982,1,63
6091,Labyrinth of Passion (Laberinto de Pasiones),Comedy,1982,2,66
6096,Making Love,Drama,1982,3,68
6100,"Midsummer Night's Sex Comedy, A",Comedy|Romance,1982,5,78
6101,Missing,Drama|Mystery|Thriller,1982,4,62
6103,Monsignor,Drama|War,1982,2,54
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)",Drama|War,1982,5,76
6109,One from the Heart,Drama|Romance,1982,4,59
6114,Permanent Vacation,Drama,1982,6,54
6116,"Pirate Movie, The",Adventure|Comedy|Musical,1982,3,95
6124,Savannah Smiles,Comedy,1982,1,69
6125,"Secret Policeman's Other Ball, The",Comedy|Documentary|Musical,1982,2,69
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die)",Drama,1982,2,64
6132,"New York Ripper, The (Squartatore di New York, Lo)",Crime|Horror|Mystery|Thriller,1982,2,73
6140,Tenebre,Horror|Mystery|Thriller,1982,10,81
6148,White Dog,Drama|Horror|Thriller,1982,1,53
49817,"Plague Dogs, The",Adventure|Animation|Drama,1982,2,66
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx),Action|Sci-Fi,1982,10,69
91488,"Snowman, The",Animation|Children|Musical,1982,9,97
1389,Jaws 3-D,Action|Horror,1982,1,50
2241,Class,Comedy,1982,3,87
2352,"Big Chill, The",Comedy|Drama,1982,6,80
2795,National Lampoon's Vacation,Comedy,1982,8,92
2942,Flashdance,Drama|Romance,1982,10,84
3550,The Hunger,Horror,1982,10,90
3584,Breathless,Action|Drama|Romance|Thriller,1982,4,56
3691,Private School,Comedy,1982,4,51
3846,Easy Money,Comedy,1982,3,72
4589,Eddie and the Cruisers,Drama|Musical|Mystery,1982,1,70
5012,Yentl,Drama|Musical|Romance,1982,10,64
5650,Strange Brew,Comedy,1982,7,58
5694,Staying Alive,Comedy|Drama|Musical,1982,4,99
6638,Valley Girl,Comedy|Romance,1982,10,66
6774,Videodrome,Fantasy|Horror|Sci-Fi|Thriller,1982,8,87
6807,Monty Python's The Meaning of Life,Comedy,1982,8,72
6979,WarGames,Drama|Sci-Fi|Thriller,1982,8,51
6989,Gorky Park,Crime|Drama|Thriller,1982,9,91
7759,Nostalghia,Drama,1982,3,72
8183,Educating Rita,Comedy|Drama,1982,6,57
8823,"Sting II, The",Comedy|Crime,1982,3,50
8827,"Bill Cosby, Himself",Comedy|Documentary,1982,5,55
26462,Bad Boys,Crime|Drama|Thriller,1982,2,90
26467,"Day After, The",Drama|Sci-Fi,1982,10,89
26471,Eddie Murphy Delirious,Comedy|Documentary,1982,1,68
26487,Star 80,Drama,1982,1,93
26492,Twilight Zone: The Movie,Fantasy|Horror|Sci-Fi|Thriller,1982,10,61
42946,Project A ('A' gai waak),Action|Comedy,1982,5,84
100306,Angst,Drama|Horror,1982,2,67
