movie,title,genres,year,Rating,RottenTomato
592,Batman,Action|Crime|Thriller,1989,2,91
1091,Weekend at Bernie's,Comedy,1989,1,92
1172,Cinema Paradiso (Nuovo cinema Paradiso),Drama,1989,6,56
1173,"Cook the Thief His Wife & Her Lover, The",Comedy|Drama,1989,1,79
1218,"Killer, The (Die xue shuang xiong)",Action|Crime|Drama|Thriller,1989,8,66
1223,"Grand Day Out with Wallace and Gromit, A",Adventure|Animation|Children|Comedy|Sci-Fi,1989,3,98
1224,Henry V,Action|Drama|Romance|War,1989,2,82
1242,Glory,Drama|War,1989,5,87
1285,Heathers,Comedy,1989,8,92
1291,Indiana Jones and the Last Crusade,Action|Adventure,1989,8,57
1302,Field of Dreams,Children|Drama|Fantasy,1989,3,57
1373,Star Trek V: The Final Frontier,Action|Sci-Fi,1989,4,81
1962,Driving Miss Daisy,Drama,1989,8,85
1989,Prom Night III: The Last Kiss,Horror,1989,10,55
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989,4,100
2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989,9,92
2064,Roger & Me,Documentary,1989,8,88
2072,"'burbs, The",Comedy,1989,6,86
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989,1,77
2151,"Gods Must Be Crazy II, The",Comedy,1989,8,91
2264,We're No Angels,Comedy|Crime,1989,5,52
2383,Police Academy 6: City Under Siege,Comedy|Crime,1989,7,83
2422,"Karate Kid, Part III, The",Action|Adventure|Children|Drama,1989,10,95
2717,Ghostbusters II,Comedy|Fantasy|Sci-Fi,1989,3,73
2990,Licence to Kill,Action|Adventure|Thriller,1989,7,78
3019,Drugstore Cowboy,Crime|Drama,1989,3,79
3203,Dead Calm,Thriller,1989,5,97
3338,For All Mankind,Documentary,1989,5,62
3429,Creature Comforts,Animation|Comedy,1989,7,98
3526,Parenthood,Comedy|Drama,1989,7,72
3660,Puppet Master,Horror|Sci-Fi|Thriller,1989,6,69
3684,"Fabulous Baker Boys, The",Drama|Romance,1989,6,55
3694,"Toxic Avenger, Part II, The",Comedy|Horror,1989,8,77
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The",Comedy|Horror,1989,5,56
3844,Steel Magnolias,Drama,1989,1,86
4183,"Unbelievable Truth, The",Comedy|Drama,1989,1,91
4352,Shag,Comedy|Drama,1989,8,74
4564,Always,Drama|Fantasy|Romance,1989,3,56
4567,American Ninja 3: Blood Hunt,Action|Adventure,1989,5,65
4570,"Big Picture, The",Comedy|Drama,1989,4,78
4572,Black Rain,Action|Crime|Drama,1989,5,80
4573,Blaze,Comedy|Drama,1989,6,86
4577,Casualties of War,Drama|War,1989,9,53
4578,Chances Are,Comedy|Romance,1989,7,98
4585,"Dream Team, The",Comedy,1989,6,63
