movie,title,genres,year,Rating,RottenTomato
904,Rear Window,Mystery|Thriller,1954,4,58
915,Sabrina,Comedy|Romance,1954,9,63
1086,Dial M for Murder,Crime|Mystery|Thriller,1954,3,87
3930,"Creature from the Black Lagoon, The",Adventure|Horror|Sci-Fi,1954,10,73
4319,Apache,Western,1954,9,76
6426,"Far Country, The",Western,1954,10,89
8920,"Country Girl, The",Drama,1954,10,77
25996,"Star Is Born, A",Drama|Musical,1954,4,60
668,Song of the Little Road (Pather Panchali),Drama,1954,2,69
933,To Catch a Thief,Crime|Mystery|Romance|Thriller,1954,8,62
949,East of Eden,Drama,1954,4,87
1103,Rebel Without a Cause,Drama,1954,7,98
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1954,6,55
2184,"Trouble with Harry, The",Comedy|Mystery,1954,8,80
2656,Tarantula,Horror|Sci-Fi,1954,1,79
3035,Mister Roberts,Comedy|Drama|War,1954,6,51
3549,Guys and Dolls,Comedy|Musical|Romance,1954,7,98
3678,"Man with the Golden Arm, The",Drama,1954,9,70
4324,"Kentuckian, The",Drama|Western,1954,10,51
4359,"Seven Year Itch, The",Comedy,1954,2,61
5333,Bob le Flambeur,Crime|Drama,1954,5,71
5602,"Ladykillers, The",Comedy|Crime,1954,2,82
5795,"Big Knife, The",Film-Noir,1954,8,84
6431,Battle Cry,Drama|War,1954,6,93
7013,"Night of the Hunter, The",Drama|Film-Noir|Thriller,1954,3,82
7614,Oklahoma!,Musical|Romance|Western,1954,7,86
8447,This Island Earth,Sci-Fi,1954,10,52
8921,"Rose Tattoo, The",Drama|Romance,1954,9,89
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô),Action|Adventure|Drama,1954,6,66
26007,"Unknown Soldier, The (Tuntematon sotilas)",Drama|War,1954,4,89
32469,We're No Angels,Comedy|Crime|Drama,1954,3,87
55895,"Desperate Hours, The",Drama|Film-Noir|Thriller,1954,3,87
96792,Kismet,Adventure|Comedy|Fantasy|Musical|Romance,1954,5,88
